0.0244	0	0	0.005509698
0.0245	0	0	0.005194031
0.0246	0	0	0.00487879
0.0247	0	0	0.004564038
0.0248	0	0	0.004249891
0.0249	0	0	0.003936446
0.025	0	0	0.003623715
0.0251	0	0	0.003311753
0.0252	0	0	0.003000838
0.0253	0	0	0.002691129
0.0254	0	0	0.002381936
0.0255	0	0	0.002071166
0.0256	0	0	0.001754391
