STARNDARD	z
10442	3.955489614
10443	3.95952616
10444	3.959486166
10445	3.962376238
10446	3.96333003
10447	3.96432111
10448	3.96531219
10449	3.962338949
10450	3.963293651
10451	3.963293651
10452	3.964356436
10453	3.959405941
10454	3.954590326
10455	3.958456973
10456	3.950690335
10457	3.953511375
10458	3.953603159
10459	3.955533597
10460	3.959325397
10461	3.957425743
10462	3.953465347
10463	3.958374628
10464	3.954455446
10465	3.954410307
10466	3.953465347
10467	3.942857143
10468	3.950544016
10469	3.955401388
10470	3.959405941
10471	3.953511375
10472	3.947628458
10473	3.947472745
10474	3.950641658
10475	3.950396825
10476	3.94836147
10477	3.948412698
10478	3.958250497
10479	3.95734127
10480	3.957383548
10481	3.953465347
10482	3.948514851
10483	3.94950495
10484	3.953373016
10485	3.952428147
10486	3.956392468
10487	3.964214712
10488	3.962301587
10489	3.967196819
10490	3.963220676
10491	3.954455446
10492	3.95734127
10493	3.959365709
10494	3.94679803
10495	3.953419227
10496	3.961347869
10497	3.961347869
10498	3.955621302
10499	3.957551826
10500	3.956607495
10501	3.960474308
10502	3.963474827
10503	3.966436328
10504	3.965380811
10505	3.966303271
10506	3.968316832
10507	3.966403162
10508	3.964497041
10509	3.965483235
10510	3.961538462
10511	3.961576355
10512	3.961614173
10513	3.956735497
10514	3.959645669
10515	3.957635468
10516	3.956607495
10517	3.962450593
10518	3.959685349
10519	3.957593688
10520	3.957677165
10521	3.960513327
10522	3.95952616
10523	3.955621302
10524	3.955621302
10525	3.950738916
10526	3.94980315
10527	3.952615992
10528	3.952475248
10529	3.942800789
10530	3.941814596
10531	3.945759369
10532	3.954545455
10533	3.95270936
10534	3.948818898
10535	3.952615992
10536	3.956650246
10537	3.95270936
10538	3.94679803
10539	3.950738916
10540	3.944936087
10541	3.951628825
10542	3.950592885
10543	3.947524752
10544	3.954410307
10545	3.957467854
10546	3.958498024
10547	3.953557312
10548	3.955533597
10549	3.953603159
10550	3.955489614
10551	3.950544016
10552	3.941526264
10553	3.945328032
10554	3.954183267
10555	3.947368421
10556	3.946375372
10557	3.943452381
10558	3.939782823
10559	3.942744324
10560	3.942744324
10561	3.939901478
10562	3.943786982
10563	3.952522255
10564	3.949554896
10565	3.948717949
10566	3.950544016
10567	3.954455446
10568	3.949604743
10569	3.95049505
10570	3.952522255
10571	3.952522255
10572	3.953557312
10573	3.951581028
10574	3.957467854
10575	3.959365709
10576	3.96432111
10577	3.962376238
10578	3.962413452
10579	3.957551826
10580	3.954679803
10581	3.952755906
10582	3.953603159
10583	3.957467854
10584	3.949753695
10585	3.95280236
10586	3.954679803
10587	3.954635108
10588	3.950690335
10589	3.951676529
10590	3.950787402
10591	3.954679803
10592	3.950884086
10593	3.948869223
10594	3.94302554
10595	3.951676529
10596	3.955621302
10597	3.954500495
10598	3.947731755
10599	3.952333664
10600	3.957425743
10601	3.952615992
10602	3.943731491
10603	3.942631058
10604	3.93768546
10605	3.936633663
10606	3.935770751
10607	3.924287119
10608	3.925889328
10609	3.921182266
10610	3.923000987
10611	3.930898322
10612	3.939363817
10613	3.941293532
10614	3.941351889
10615	3.940594059
10616	3.940652819
10617	3.932019704
10618	3.942403178
10619	3.952238806
10620	3.954183267
10621	3.95721393
10622	3.949304175
10623	3.947316103
10624	3.946322068
10625	3.949253731
10626	3.952191235
10627	3.957171315
10628	3.951292247
10629	3.949404762
10630	3.955357143
10631	3.956305859
10632	3.958374628
10633	3.959405941
10634	3.957467854
10635	3.961309524
10636	3.954545455
10637	3.953557312
10638	3.957509881
10639	3.962301587
10640	3.959405941
10641	3.955489614
10642	3.960356789
10643	3.955401388
10644	3.952333664
10645	3.956262425
10646	3.957171315
10647	3.962151394
10648	3.963220676
10649	3.960356789
10650	3.961347869
10651	3.962264151
10652	3.967131474
10653	3.964143426
10654	3.966169154
10655	3.964179104
10656	3.964143426
10657	3.964214712
10658	3.966169154
10659	3.96333003
10660	3.965346535
10661	3.965346535
10662	3.960513327
10663	3.964356436
10664	3.962413452
10665	3.968222443
10666	3.96333003
10667	3.957551826
10668	3.960513327
10669	3.960474308
10670	3.964391691
10671	3.95952616
10672	3.958538993
10673	3.96432111
10674	3.948717949
10675	3.949654492
10676	3.950592885
10677	3.940944882
10678	3.947368421
10679	3.942744324
10680	3.93972332
10681	3.946534653
10682	3.94679803
10683	3.945652174
10684	3.945759369
10685	3.941814596
10686	3.942800789
10687	3.946640316
10688	3.945652174
10689	3.947628458
10690	3.949704142
10691	3.944718657
10692	3.942687747
10693	3.939663699
10694	3.941584158
10695	3.932806324
10696	3.932872655
10697	3.938053097
10698	3.943620178
10699	3.931305201
10700	3.938856016
10701	3.942744324
10702	3.943564356
10703	3.938976378
10704	3.945598417
10705	3.941757157
10706	3.936883629
10707	3.937869822
10708	3.941757157
10709	3.946587537
10710	3.948565776
10711	3.936945813
10712	3.938976378
10713	3.935294118
10714	3.945759369
10715	3.94679803
10716	3.957467854
10717	3.958538993
10718	3.963402572
10719	3.96541502
10720	3.970355731
10721	3.973320158
10722	3.975247525
10723	3.971343874
10724	3.971343874
10725	3.970384995
10726	3.969428008
10727	3.971372162
10728	3.970384995
10729	3.974333662
10730	3.972386588
10731	3.973346496
10732	3.969428008
10733	3.97044335
10734	3.968472906
10735	3.965517241
10736	3.966535433
10737	3.971428571
10738	3.968472906
10739	3.968472906
10740	3.971343874
10741	3.970384995
10742	3.966469428
10743	3.965483235
10744	3.964566929
10745	3.968441815
10746	3.965449161
10747	3.960591133
10748	3.964461994
10749	3.96735905
10750	3.972277228
10751	3.96834817
10752	3.971315529
10753	3.973293769
10754	3.971315529
10755	3.977227723
10756	3.979166667
10757	3.972332016
10758	3.972359329
10759	3.972413793
10760	3.970355731
10761	3.971315529
10762	3.971315529
10763	3.971315529
10764	3.969397828
10765	3.968316832
10766	3.96333003
10767	3.958415842
10768	3.962264151
10769	3.961386139
10770	3.959285005
10771	3.954455446
10772	3.956305859
10773	3.962189055
10774	3.956349206
10775	3.955134596
10776	3.949354518
10777	3.953465347
10778	3.957298908
10779	3.950347567
10780	3.960119641
10781	3.959122632
10782	3.960238569
10783	3.960278054
10784	3.958167331
10785	3.95526839
10786	3.951485149
10787	3.952333664
10788	3.936570862
10789	3.936507937
10790	3.939424032
10791	3.946215139
10792	3.944167498
10793	3.949
10794	3.945219124
10795	3.94123506
10796	3.927579365
10797	3.934328358
10798	3.949849549
10799	3.948
10800	3.947052947
10801	3.958041958
10802	3.946375372
10803	3.94333996
10804	3.95004995
10805	3.950149551
10806	3.961961962
10807	3.957128614
10808	3.963
10809	3.963073852
10810	3.962962963
10811	3.96506986
10812	3.96222664
10813	3.960159363
10814	3.953140578
10815	3.96003996
10816	3.964894684
10817	3.971859296
10818	3.967967968
10819	3.958125623
10820	3.959040959
10821	3.951340616
10822	3.942574257
10823	3.947105788
10824	3.947052947
10825	3.943170489
10826	3.947052947
10827	3.949354518
10828	3.949404762
10829	3.942403178
10830	3.958125623
10831	3.961155378
10832	3.957171315
10833	3.958333333
10834	3.959163347
10835	3.956218905
10836	3.952333664
10837	3.954228856
10838	3.963036963
10839	3.966033966
10840	3.971
10841	3.96314741
10842	3.972972973
10843	3.973026973
10844	3.966101695
10845	3.9750499
10846	3.975074776
10847	3.965208748
10848	3.96314741
10849	3.958291956
10850	3.949604743
10851	3.956435644
10852	3.959285005
10853	3.966169154
10854	3.966169154
10855	3.961155378
10856	3.967229394
10857	3.972139303
10858	3.962301587
10859	3.958291956
10860	3.961232604
10861	3.95920398
10862	3.952380952
10863	3.957298908
10864	3.962075848
10865	3.961038961
10866	3.959163347
10867	3.957171315
10868	3.95734127
10869	3.953419227
10870	3.953280318
10871	3.953465347
10872	3.958374628
10873	3.955489614
10874	3.963220676
10875	3.966336634
10876	3.972222222
10877	3.96248766
10878	3.970238095
10879	3.970326409
10880	3.974257426
10881	3.971343874
10882	3.972359329
10883	3.974257426
10884	3.969367589
10885	3.96735905
10886	3.97029703
10887	3.969276511
10888	3.963402572
10889	3.976095618
10890	3.97415507
10891	3.973134328
10892	3.965243297
10893	3.96222664
10894	3.951533136
10895	3.953511375
10896	3.957593688
10897	3.953785644
10898	3.954679803
10899	3.950592885
10900	3.952428147
10901	3.954410307
10902	3.96222664
10903	3.964285714
10904	3.961309524
10905	3.964250248
10906	3.967229394
10907	3.962264151
10908	3.968222443
10909	3.963366337
10910	3.962450593
10911	3.967196819
10912	3.972166998
10913	3.967294351
10914	3.968285431
10915	3.968285431
10916	3.968253968
10917	3.971144279
10918	3.969215492
10919	3.968159204
10920	3.96432111
10921	3.95531281
10922	3.950347567
10923	3.95526839
10924	3.945598417
10925	3.950544016
10926	3.946745562
10927	3.948717949
10928	3.955577493
10929	3.957551826
10930	3.955621302
10931	3.959486166
10932	3.950884086
10933	3.953785644
10934	3.94891945
10935	3.952848723
10936	3.951819076
10937	3.953785644
10938	3.953785644
10939	3.95270936
10940	3.953694581
10941	3.948869223
10942	3.955577493
10943	3.955621302
10944	3.955665025
10945	3.953603159
10946	3.95256917
10947	3.951724138
10948	3.959486166
10949	3.963438735
10950	3.964426877
10951	3.962561576
10952	3.965483235
10953	3.957718781
10954	3.957718781
10955	3.957593688
10956	3.961576355
10957	3.962524655
10958	3.962561576
10959	3.966469428
10960	3.965551181
10961	3.959605911
10962	3.961538462
10963	3.959566075
10964	3.95952616
10965	3.963546798
10966	3.963510848
10967	3.962598425
10968	3.964497041
10969	3.965483235
10970	3.965517241
10971	3.961651917
10972	3.959605911
10973	3.962524655
10974	3.965483235
10975	3.966436328
10976	3.964497041
10977	3.968410661
10978	3.960591133
10979	3.961538462
10980	3.955708661
10981	3.95481336
10982	3.951866405
10983	3.952894995
10984	3.953831041
10985	3.960552268
10986	3.956607495
10987	3.956692913
10988	3.956692913
10989	3.951676529
10990	3.954635108
10991	3.949901768
10992	3.954679803
10993	3.950884086
10994	3.954857704
10995	3.955839058
10996	3.955839058
10997	3.952941176
10998	3.952987267
10999	3.953876349
11000	3.955795678
11001	3.953921569
11002	3.957843137
11003	3.958823529
11004	3.963689892
11005	3.965652601
11006	3.964671246
11007	3.965585054
11008	3.969488189
11009	3.963689892
11010	3.963618486
11011	3.958783121
11012	3.961651917
11013	3.96460177
11014	3.967551622
11015	3.967551622
11016	3.970472441
11017	3.966568338
11018	3.965517241
11019	3.967551622
11020	3.959724951
11021	3.960707269
11022	3.958702065
11023	3.956735497
11024	3.956692913
11025	3.953831041
11026	3.954768928
11027	3.957635468
11028	3.955708661
11029	3.955752212
11030	3.960707269
11031	3.960707269
11032	3.960707269
11033	3.959764475
11034	3.959764475
11035	3.959764475
11036	3.955839058
11037	3.95280236
11038	3.955795678
11039	3.956777996
11040	3.960668633
11041	3.958702065
11042	3.962561576
11043	3.961614173
11044	3.958783121
11045	3.961614173
11046	3.961614173
11047	3.968534907
11048	3.961689587
11049	3.958742633
11050	3.958702065
11051	3.963618486
11052	3.966535433
11053	3.969428008
11054	3.969488189
11055	3.969488189
11056	3.969488189
11057	3.972413793
11058	3.968503937
11059	3.966568338
11060	3.970472441
11061	3.969488189
11062	3.972413793
11063	3.972413793
11064	3.965517241
11065	3.968410661
11066	3.970326409
11067	3.975222993
11068	3.971315529
11069	3.96735905
11070	3.970326409
11071	3.972332016
11072	3.967423495
11073	3.967326733
11074	3.973240833
11075	3.976214073
11076	3.976261128
11077	3.975272008
11078	3.970355731
11079	3.971230159
11080	3.971315529
11081	3.974206349
11082	3.973240833
11083	3.970326409
11084	3.96933729
11085	3.968316832
11086	3.973240833
11087	3.96834817
11088	3.966303271
11089	3.96531219
11090	3.963366337
11091	3.96432111
11092	3.956564659
11093	3.965277778
11094	3.966303271
11095	3.958498024
11096	3.9632572
11097	3.956262425
11098	3.96318408
11099	3.964214712
11100	3.96222664
11101	3.965243297
11102	3.962264151
11103	3.96222664
11104	3.964179104
11105	3.962264151
11106	3.965243297
11107	3.973134328
11108	3.967164179
11109	3.95531281
11110	3.953093812
11111	3.946215139
11112	3.952952953
11113	3.9500998
11114	3.955
11115	3.958041958
11116	3.957085828
11117	3.956
11118	3.956
11119	3.958
11120	3.955044955
11121	3.953046953
11122	3.952143569
11123	3.954183267
11124	3.951388889
11125	3.945544554
11126	3.949253731
11127	3.943396226
11128	3.949253731
11129	3.943452381
11130	3.944333996
11131	3.948207171
11132	3.957042957
11133	3.946268657
11134	3.950248756
11135	3.963073852
11136	3.969061876
11137	3.961155378
11138	3.96119403
11139	3.948463826
11140	3.947420635
11141	3.948310139
11142	3.956175299
11143	3.947263682
11144	3.939303483
11145	3.948155533
11146	3.944389275
11147	3.940179462
11148	3.936318408
11149	3.941058941
11150	3.938308458
11151	3.928853755
11152	3.942115768
11153	3.943113772
11154	3.937250996
11155	3.9375
11156	3.939544103
11157	3.940357853
11158	3.941293532
11159	3.941410129
11160	3.946375372
11161	3.954091816
11162	3.94836147
11163	3.949253731
11164	3.944389275
11165	3.941410129
11166	3.94123506
11167	3.943283582
11168	3.935515873
11169	3.9375
11170	3.936444886
11171	3.943283582
11172	3.930898322
11173	3.932739862
11174	3.9375
11175	3.94047619
11176	3.952143569
11177	3.943396226
11178	3.944499504
11179	3.943508424
11180	3.944609298
11181	3.94950495
11182	3.950396825
11183	3.958291956
11184	3.958374628
11185	3.962450593
11186	3.954679803
11187	3.955577493
11188	3.954590326
11189	3.950738916
11190	3.943952802
11191	3.94302554
11192	3.941118744
11193	3.944990177
11194	3.948869223
11195	3.957551826
11196	3.960513327
11197	3.963438735
11198	3.966369931
11199	3.958498024
11200	3.956607495
11201	3.957551826
11202	3.960474308
11203	3.962413452
11204	3.958538993
11205	3.948667325
11206	3.941814596
11207	3.941584158
11208	3.937007874
11209	3.936945813
11210	3.936821323
11211	3.942687747
11212	3.948310139
11213	3.949253731
11214	3.946428571
11215	3.943452381
11216	3.943731491
11217	3.952428147
11218	3.947524752
11219	3.943675889
11220	3.958208955
11221	3.951292247
11222	3.952286282
11223	3.94950495
11224	3.956305859
11225	3.951388889
11226	3.945490585
11227	3.937747036
11228	3.937561943
11229	3.928149606
11230	3.935834156
11231	3.93867458
11232	3.936570862
11233	3.937561943
11234	3.942231076
11235	3.941293532
11236	3.943227092
11237	3.95508982
11238	3.955223881
11239	3.954091816
11240	3.956087824
11241	3.952380952
11242	3.951485149
11243	3.960159363
11244	3.959285005
11245	3.953233831
11246	3.956218905
11247	3.957171315
11248	3.953280318
11249	3.951097804
11250	3.955223881
11251	3.956262425
11252	3.960119641
11253	3.958250497
11254	3.958167331
11255	3.958250497
11256	3.953140578
11257	3.959081836
11258	3.961155378
11259	3.962151394
11260	3.969123506
11261	3.962264151
11262	3.964179104
11263	3.959285005
11264	3.959285005
11265	3.960278054
11266	3.951388889
11267	3.955223881
11268	3.955223881
11269	3.956043956
11270	3.949304175
11271	3.946428571
11272	3.958167331
11273	3.952191235
11274	3.949304175
11275	3.951340616
11276	3.958167331
11277	3.958208955
11278	3.953326713
11279	3.958083832
11280	3.96007984
11281	3.96007984
11282	3.955223881
11283	3.96003996
11284	3.966
11285	3.954274354
11286	3.949454906
11287	3.951195219
11288	3.952143569
11289	3.949152542
11290	3.954137587
11291	3.939484127
11292	3.941526264
11293	3.946053946
11294	3.947316103
11295	3.946428571
11296	3.959081836
11297	3.948258706
11298	3.951048951
11299	3.95526839
11300	3.951437066
11301	3.962113659
11302	3.964107677
11303	3.957256461
11304	3.954228856
11305	3.951388889
11306	3.952380952
11307	3.947524752
11308	3.952238806
11309	3.948258706
11310	3.951292247
11311	3.947316103
11312	3.943452381
11313	3.944389275
11314	3.948463826
11315	3.949454906
11316	3.952333664
11317	3.950396825
11318	3.955223881
11319	3.950347567
11320	3.947472745
11321	3.95734127
11322	3.959325397
11323	3.960435213
11324	3.955708661
11325	3.963438735
11326	3.965277778
11327	3.957509881
11328	3.964356436
11329	3.971230159
11330	3.969276511
11331	3.968316832
11332	3.964426877
11333	3.970267592
11334	3.966369931
11335	3.963402572
11336	3.96531219
11337	3.968316832
11338	3.959566075
11339	3.958498024
11340	3.966303271
11341	3.964426877
11342	3.961462451
11343	3.965346535
11344	3.962376238
11345	3.968190855
11346	3.965380811
11347	3.959566075
11348	3.959405941
11349	3.960435213
11350	3.963366337
11351	3.962338949
11352	3.966303271
11353	3.960474308
11354	3.957425743
11355	3.951485149
11356	3.949554896
11357	3.947576657
11358	3.947628458
11359	3.948768473
11360	3.948717949
11361	3.944827586
11362	3.941871921
11363	3.93972332
11364	3.938856016
11365	3.941584158
11366	3.933794466
11367	3.941410129
11368	3.933663366
11369	3.936633663
11370	3.942403178
11371	3.948310139
11372	3.954183267
11373	3.951292247
11374	3.953373016
11375	3.959244533
11376	3.959285005
11377	3.952380952
11378	3.95526839
11379	3.959163347
11380	3.956262425
11381	3.950298211
11382	3.950298211
11383	3.953187251
11384	3.948412698
11385	3.954183267
11386	3.955179283
11387	3.951340616
11388	3.94950495
11389	3.954410307
11390	3.960278054
11391	3.955533597
11392	3.953511375
11393	3.958374628
11394	3.962301587
11395	3.960356789
11396	3.955489614
11397	3.953557312
11398	3.961271102
11399	3.956435644
11400	3.956305859
11401	3.955357143
11402	3.951388889
11403	3.954365079
11404	3.952475248
11405	3.958333333
11406	3.948667325
11407	3.949704142
11408	3.953511375
11409	3.944664032
11410	3.935960591
11411	3.941757157
11412	3.93867458
11413	3.939663699
11414	3.946481665
11415	3.942631058
11416	3.944554455
11417	3.941699605
11418	3.951243781
11419	3.945490585
11420	3.941468254
11421	3.946481665
11422	3.946428571
11423	3.934782609
11424	3.937561943
11425	3.932872655
11426	3.93669634
11427	3.944444444
11428	3.949454906
11429	3.951388889
11430	3.952191235
11431	3.956218905
11432	3.947472745
11433	3.94041708
11434	3.946375372
11435	3.949304175
11436	3.947524752
11437	3.943675889
11438	3.950396825
11439	3.943620178
11440	3.941699605
11441	3.938735178
11442	3.947420635
11443	3.947524752
11444	3.94076999
11445	3.942744324
11446	3.935960591
11447	3.935897436
11448	3.941929134
11449	3.941929134
11450	3.93780849
11451	3.9408867
11452	3.944827586
11453	3.945705824
11454	3.946692991
11455	3.945759369
11456	3.949604743
11457	3.941871921
11458	3.937992126
11459	3.944718657
11460	3.945812808
11461	3.942800789
11462	3.943786982
11463	3.947576657
11464	3.946587537
11465	3.944609298
11466	3.954319762
11467	3.951388889
11468	3.956262425
11469	3.952475248
11470	3.942857143
11471	3.942631058
11472	3.941757157
11473	3.947420635
11474	3.951340616
11475	3.945382324
11476	3.951292247
11477	3.954137587
11478	3.947368421
11479	3.954183267
11480	3.947420635
11481	3.953093812
11482	3.945382324
11483	3.946375372
11484	3.962037962
11485	3.943564356
11486	3.947211155
11487	3.952143569
11488	3.947263682
11489	3.949354518
11490	3.944444444
11491	3.940535183
11492	3.94047619
11493	3.940711462
11494	3.946481665
11495	3.944499504
11496	3.942288557
11497	3.941468254
11498	3.931683168
11499	3.932472691
11500	3.93625498
11501	3.936063936
11502	3.929423459
11503	3.924528302
11504	3.929353234
11505	3.935323383
11506	3.93346574
11507	3.941058941
11508	3.938247012
11509	3.942057942
11510	3.935
11511	3.928500497
11512	3.934131737
11513	3.927435388
11514	3.924603175
11515	3.931068931
11516	3.929423459
11517	3.932270916
11518	3.93625498
11519	3.940298507
11520	3.941293532
11521	3.942403178
11522	3.935579782
11523	3.92970297
11524	3.93346574
11525	3.934393638
11526	3.942231076
11527	3.943283582
11528	3.945273632
11529	3.940535183
11530	3.938735178
11531	3.940594059
11532	3.943508424
11533	3.948310139
11534	3.948463826
11535	3.946692991
11536	3.945652174
11537	3.939842209
11538	3.942631058
11539	3.946587537
11540	3.945544554
11541	3.949404762
11542	3.941526264
11543	3.93972332
11544	3.943564356
11545	3.940652819
11546	3.942631058
11547	3.946640316
11548	3.948667325
11549	3.942744324
11550	3.948616601
11551	3.954455446
11552	3.956392468
11553	3.946745562
11554	3.942687747
11555	3.93780849
11556	3.945490585
11557	3.944664032
11558	3.947524752
11559	3.947472745
11560	3.941699605
11561	3.946481665
11562	3.944554455
11563	3.94076999
11564	3.937931034
11565	3.946640316
11566	3.941757157
11567	3.949604743
11568	3.954679803
11569	3.950738916
11570	3.948717949
11571	3.949654492
11572	3.947731755
11573	3.954500495
11574	3.953557312
11575	3.95256917
11576	3.954545455
11577	3.954679803
11578	3.959566075
11579	3.962450593
11580	3.957509881
11581	3.962450593
11582	3.967391304
11583	3.964461994
11584	3.959605911
11585	3.96541502
11586	3.968379447
11587	3.958702065
11588	3.959685349
11589	3.961576355
11590	3.965517241
11591	3.965483235
11592	3.965449161
11593	3.963510848
11594	3.96834817
11595	3.964461994
11596	3.96834817
11597	3.967294351
11598	3.966403162
11599	3.966369931
11600	3.965346535
11601	3.961614173
11602	3.964497041
11603	3.962524655
11604	3.962561576
11605	3.963510848
11606	3.959605911
11607	3.958579882
11608	3.960513327
11609	3.962450593
11610	3.957677165
11611	3.958579882
11612	3.96248766
11613	3.959486166
11614	3.955577493
11615	3.953511375
11616	3.959365709
11617	3.96039604
11618	3.96039604
11619	3.954635108
11620	3.95952616
11621	3.959405941
11622	3.965277778
11623	3.959486166
11624	3.955621302
11625	3.955621302
11626	3.963438735
11627	3.961500494
11628	3.960513327
11629	3.962413452
11630	3.957509881
11631	3.96039604
11632	3.955489614
11633	3.958456973
11634	3.957551826
11635	3.963474827
11636	3.956607495
11637	3.95952616
11638	3.953740157
11639	3.955621302
11640	3.954679803
11641	3.955577493
11642	3.954590326
11643	3.948818898
11644	3.957593688
11645	3.95862069
11646	3.959566075
11647	3.959566075
11648	3.960552268
11649	3.960552268
11650	3.960552268
11651	3.957635468
11652	3.963474827
11653	3.959566075
11654	3.963438735
11655	3.961500494
11656	3.956650246
11657	3.960552268
11658	3.964497041
11659	3.964426877
11660	3.960552268
11661	3.964461994
11662	3.955665025
11663	3.962524655
11664	3.961462451
11665	3.957593688
11666	3.950835792
11667	3.956607495
11668	3.961462451
11669	3.955708661
11670	3.957551826
11671	3.956607495
11672	3.951628825
11673	3.957551826
11674	3.956607495
11675	3.961462451
11676	3.955665025
11677	3.961462451
11678	3.965380811
11679	3.963402572
11680	3.967423495
11681	3.967423495
11682	3.967423495
11683	3.967455621
11684	3.965483235
11685	3.963582677
11686	3.961651917
11687	3.965551181
11688	3.960668633
11689	3.960591133
11690	3.963546798
11691	3.953785644
11692	3.950787402
11693	3.961500494
11694	3.959605911
11695	3.957635468
11696	3.961576355
11697	3.960552268
11698	3.957551826
11699	3.955577493
11700	3.955577493
11701	3.957509881
11702	3.964391691
11703	3.956521739
11704	3.958415842
11705	3.962338949
11706	3.96333003
11707	3.958498024
11708	3.96039604
11709	3.961386139
11710	3.961309524
11711	3.968222443
11712	3.969154229
11713	3.966202783
11714	3.969092722
11715	3.968222443
11716	3.966202783
11717	3.964250248
11718	3.965243297
11719	3.964250248
11720	3.96531219
11721	3.96432111
11722	3.956478734
11723	3.949554896
11724	3.944499504
11725	3.948514851
11726	3.949354518
11727	3.942574257
11728	3.939544103
11729	3.944444444
11730	3.947472745
11731	3.948412698
11732	3.944664032
11733	3.947628458
11734	3.938735178
11735	3.945490585
11736	3.947472745
11737	3.943508424
11738	3.941526264
11739	3.941526264
11740	3.94836147
11741	3.954319762
11742	3.958333333
11743	3.954410307
11744	3.95734127
11745	3.957298908
11746	3.958374628
11747	3.96031746
11748	3.96119403
11749	3.949554896
11750	3.947628458
11751	3.941641939
11752	3.943564356
11753	3.944554455
11754	3.948463826
11755	3.95531281
11756	3.950396825
11757	3.946481665
11758	3.943508424
11759	3.944444444
11760	3.948258706
11761	3.940357853
11762	3.935515873
11763	3.938553023
11764	3.942517344
11765	3.942517344
11766	3.944444444
11767	3.951097804
11768	3.946268657
11769	3.944444444
11770	3.947420635
11771	3.952286282
11772	3.942574257
11773	3.943396226
11774	3.947368421
11775	3.946322068
11776	3.940535183
11777	3.937623762
11778	3.942460317
11779	3.948310139
11780	3.945490585
11781	3.949354518
11782	3.954319762
11783	3.954410307
11784	3.955401388
11785	3.952475248
11786	3.955401388
11787	3.95049505
11788	3.947680158
11789	3.942913386
11790	3.938053097
11791	3.953511375
11792	3.960356789
11793	3.959405941
11794	3.953465347
11795	3.946534653
11796	3.953465347
11797	3.953465347
11798	3.959405941
11799	3.954500495
11800	3.955533597
11801	3.957509881
11802	3.949753695
11803	3.947834646
11804	3.957593688
11805	3.954679803
11806	3.960552268
11807	3.957593688
11808	3.965380811
11809	3.964497041
11810	3.968410661
11811	3.968410661
11812	3.967455621
11813	3.967487685
11814	3.966502463
11815	3.967455621
11816	3.966502463
11817	3.968410661
11818	3.971372162
11819	3.967487685
11820	3.970414201
11821	3.968503937
11822	3.969458128
11823	3.967487685
11824	3.968410661
11825	3.963546798
11826	3.967487685
11827	3.967455621
11828	3.969428008
11829	3.965551181
11830	3.965449161
11831	3.953694581
11832	3.950787402
11833	3.950690335
11834	3.950690335
11835	3.945866142
11836	3.955708661
11837	3.955621302
11838	3.95256917
11839	3.953603159
11840	3.957509881
11841	3.950592885
11842	3.957467854
11843	3.962338949
11844	3.962413452
11845	3.960435213
11846	3.955621302
11847	3.956564659
11848	3.950738916
11849	3.951581028
11850	3.947576657
11851	3.948717949
11852	3.944827586
11853	3.942913386
11854	3.947731755
11855	3.951437066
11856	3.95049505
11857	3.946587537
11858	3.945812808
11859	3.950641658
11860	3.945705824
11861	3.952380952
11862	3.957467854
11863	3.96039604
11864	3.955533597
11865	3.957467854
11866	3.954545455
11867	3.956478734
11868	3.959486166
11869	3.954545455
11870	3.953603159
11871	3.954590326
11872	3.958498024
11873	3.957467854
11874	3.959486166
11875	3.954545455
11876	3.955489614
11877	3.95256917
11878	3.952475248
11879	3.954319762
11880	3.95734127
11881	3.96031746
11882	3.956349206
11883	3.951628825
11884	3.949604743
11885	3.959325397
11886	3.961271102
11887	3.96333003
11888	3.959446093
11889	3.957467854
11890	3.953557312
11891	3.959446093
11892	3.961462451
11893	3.963438735
11894	3.957551826
11895	3.958579882
11896	3.958456973
11897	3.954545455
11898	3.956521739
11899	3.957467854
11900	3.954545455
11901	3.960513327
11902	3.95862069
11903	3.959605911
11904	3.957635468
11905	3.954724409
11906	3.956735497
11907	3.960591133
11908	3.95862069
11909	3.956735497
11910	3.96453202
11911	3.966469428
11912	3.968441815
11913	3.958579882
11914	3.960591133
11915	3.957509881
11916	3.956564659
11917	3.957425743
11918	3.946745562
11919	3.941929134
11920	3.949604743
11921	3.951485149
11922	3.950592885
11923	3.944664032
11924	3.942574257
11925	3.948565776
11926	3.945652174
11927	3.944664032
11928	3.941871921
11929	3.943897638
11930	3.941060904
11931	3.940944882
11932	3.936023622
11933	3.936758893
11934	3.938735178
11935	3.942631058
11936	3.944554455
11937	3.944609298
11938	3.945598417
11939	3.935834156
11940	3.938735178
11941	3.937869822
11942	3.937437934
11943	3.937437934
11944	3.931683168
11945	3.934458788
11946	3.933663366
11947	3.928783383
11948	3.931750742
11949	3.94041708
11950	3.930624381
11951	3.937437934
11952	3.935451837
11953	3.934653465
11954	3.937623762
11955	3.941468254
11956	3.93669634
11957	3.936444886
11958	3.938430983
11959	3.937375746
11960	3.938369781
11961	3.948258706
11962	3.950248756
11963	3.946268657
11964	3.951195219
11965	3.952143569
11966	3.956043956
11967	3.949304175
11968	3.952238806
11969	3.954319762
11970	3.956435644
11971	3.958291956
11972	3.958291956
11973	3.959365709
11974	3.962264151
11975	3.961386139
11976	3.962338949
11977	3.959365709
11978	3.961232604
11979	3.963073852
11980	3.962151394
11981	3.953326713
11982	3.958125623
11983	3.953233831
11984	3.948565776
11985	3.93960396
11986	3.94123506
11987	3.948948949
11988	3.945219124
11989	3.931547619
11990	3.942655936
11991	3.94
11992	3.945945946
11993	3.946840522
11994	3.947947948
11995	3.944055944
11996	3.945891784
11997	3.947895792
11998	3.948692153
